formulaRank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScoreNormalized,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks(ppm),medianAbsoluteMassErrorFragmentPeaks(ppm),massErrorPrecursor(ppm),lipidClass,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C27H34N6O9,[M - H]-,C27H33N6O9-,,0.986,92.554,91.958,0.596,27,0.568,2.785,2.785,3.571,,585.234,306,5.099,7.35187E+17,7.35171E+17,32387,
1,C18H38N12O4,[M - H]-,C18H37N12O4-,,0.992,73.227,73.227,0,22,0.743,4.316,4.316,2.965,,485.308,306,5.099,7.35187E+17,7.35171E+17,32395,
1,C23H39N3O7,[M - H]-,C23H38N3O7-,,1,82.518,79.478,3.04,32,0.812,5.038,5.038,4.241,,468.274,306,5.099,7.35187E+17,7.35171E+17,32913,
1,C32H54ClN5O7,[M - H]-,C32H53ClN5O7-,,0.968,33.755,33.755,0,10,0.253,2.91,2.91,1.023,,654.365,306,5.1,7.35187E+17,7.35171E+17,32311,
1,C20H28NO5,[M - H]-,C20H27NO5-,,0.975,131.332,131.332,0,31,0.486,3.648,4.102,4.758,,361.191,306,5.104,7.35187E+17,7.35171E+17,32315,
1,C23H43N3O6,[M - H]-,C23H42N3O6-,,1,110.287,107.322,2.965,38,0.924,2.671,3.496,4.362,,456.31,306,5.104,7.35187E+17,7.35171E+17,32401,
1,C20H36N6O5,[M - H]-,C20H35N6O5-,,0.231,167.991,167.991,0,40,0.552,3.46,3.46,-2.668,,439.266,306,5.104,7.35187E+17,7.35171E+17,32422,
1,C22H38N2O7,[M - H]-,C22H37N2O7-,,1,160.986,157.884,3.102,43,0.689,3.759,3.759,4,,441.262,306,5.104,7.35187E+17,7.35171E+17,32660,
1,C11H20O5,[M - H]-,C11H19O5-,,1,65.713,63.073,2.64,8,0.965,4.214,4.214,3.906,,231.125,306,5.104,7.35187E+17,7.35171E+17,32316,
1,C26H34N2O7,[M + Cl]-,C26H34ClN2O7-,,0.171,184.36,184.36,0,48,0.801,4.135,4.135,-1.214,,521.205,306,5.106,7.35187E+17,7.35171E+17,31286,
1,C19H26O7,[M - H]-,C19H25O7-,,1,242.051,240.491,1.56,36,0.598,5.074,5.074,3.432,,365.162,306,5.106,7.35187E+17,7.35171E+17,32166,
1,C27H30N4O7,[M - H]-,C27H29N4O7-,,0.974,191.186,191.186,0,46,0.712,4.711,4.78,2.297,,521.205,306,5.106,7.35187E+17,7.35171E+17,32500,
1,C18H20O8,[M - H]-,C18H19O8-,,1,161.245,161.245,0,31,0.433,5.103,5.103,3.357,,363.11,306,5.106,7.35187E+17,7.35171E+17,32739,
1,C22H28O11,[M - H]-,C22H27O11-,,0.164,170.263,170.263,0,37,0.584,4.217,4.217,4.356,,467.158,306,5.106,7.35187E+17,7.35171E+17,32896,
1,C30H58O18,[M - H]-,C30H57O18-,,0.891,45.395,45.395,0,10,0.742,3.587,3.587,3.816,,705.358,306,5.108,7.35187E+17,7.35171E+17,32357,
1,C24H43N3O6,[M - H]-,C24H42N3O6-,,1,62.886,57.435,5.451,24,0.832,4.859,4.859,4.271,,468.31,307,5.108,7.35187E+17,7.35171E+17,32161,
1,C37H67N7O9,[M - H]-,C37H66N7O9-,,0.872,39.376,34.572,4.805,32,0.838,4.543,4.543,4.784,,752.496,307,5.108,7.35187E+17,7.35171E+17,32461,
1,C21H46N2O9,[M - H]-,C21H45N2O9-,,1,133.245,133.245,0,35,0.552,3.479,3.479,0.949,,469.314,307,5.108,7.35187E+17,7.35171E+17,32829,
1,C21H26O9,[M - H]-,C21H25O9-,,1,172.731,170.964,1.767,37,0.613,4.67,4.67,4.117,,421.152,307,5.109,7.35187E+17,7.35171E+17,32597,
1,C33H34N4O9,[M - H]-,C33H33N4O9-,,0.92,51.692,51.692,0,21,0.797,1.423,1.977,4.272,,629.228,307,5.11,7.35187E+17,7.35171E+17,32378,
1,C29H35N5O7,[M - H]-,C29H34N5O7-,,0.87,11.918,11.918,0,6,0.058,-1.225,2.403,-0.624,,564.246,307,5.11,7.35187E+17,7.35171E+17,32383,
1,C14H20Br2N2O2S3,[M - H]-,C14H19Br2N2O2S3-,,0.704,18.156,18.156,0,5,0.795,-1.019,1.379,-0.736,,500.898,307,5.111,7.35187E+17,7.35171E+17,32463,
1,C22H37N3O6,[M - H]-,C22H36N3O6-,,1,50.216,45.335,4.881,13,0.952,4.325,4.325,4.245,,438.263,307,5.112,7.35187E+17,7.35171E+17,32386,
1,C17H28N2O5,[M - H]-,C17H27N2O5-,,1,55.428,50.12,5.308,30,0.956,4.51,4.51,3.404,,339.194,307,5.112,7.35187E+17,7.35171E+17,32902,
1,C31H42N4O9S,[M - H]-,C31H41N4O9S-,,0.978,134.784,134.784,0,48,0.94,3.78,3.78,-1.416,,645.259,307,5.113,7.35187E+17,7.35171E+17,32921,
1,C21H28O9,[M - H]-,C21H27O9-,,0.994,139.578,137.207,2.372,38,0.511,4.889,4.889,3.909,,423.168,307,5.115,7.35187E+17,7.35171E+17,31809,
1,C21H30O10,[M - H]-,C21H29O10-,,0.926,269.565,266.787,2.777,44,0.648,5.385,5.385,3.988,,441.178,307,5.115,7.35187E+17,7.35171E+17,32618,
1,C12H20O5,[M - H]-,C12H19O5-,,1,81.192,81.192,0,23,0.874,3.567,3.567,3.754,,243.125,307,5.115,7.35187E+17,7.35171E+17,32430,
1,C26H30N4O7,[M - H]-,C26H29N4O7-,,0.759,227.2,227.2,0,49,0.813,4.93,4.93,1.723,,509.205,307,5.117,7.35187E+17,7.35171E+17,32122,
1,C21H39N3O5,[M - H]-,C21H38N3O5-,,1,30.949,27.919,3.03,21,0.751,3.254,3.254,3.166,,412.283,307,5.117,7.35187E+17,7.35171E+17,32447,
1,C11H12O5,[M - H]-,C11H11O5-,,0.995,37.797,37.797,0,6,0.963,4.536,4.536,3.869,,223.062,307,5.117,7.35187E+17,7.35171E+17,32477,
1,C21H30O9,[M - H]-,C21H29O9-,,0.143,201.993,201.993,0,39,0.59,4.985,4.985,3.419,,425.183,307,5.117,7.35187E+17,7.35171E+17,31869,
1,C18H22O8,[M - H]-,C18H21O8-,,1,161.95,159.864,2.087,50,0.786,5.075,5.075,3.667,,365.126,307,5.117,7.35187E+17,7.35171E+17,31955,
1,C28H26N8O4,[M - H]-,C28H25N8O4-,,0.647,147.895,147.895,0,44,0.74,5.102,5.102,0.289,,537.201,307,5.117,7.35187E+17,7.35171E+17,32081,
1,C21H30O9,[M - H]-,C21H29O9-,,0.933,203.149,202.443,0.706,33,0.556,4.871,4.871,3.419,,425.183,307,5.117,7.35187E+17,7.35171E+17,32610,
1,C18H22O8,[M - H]-,C18H21O8-,,0.143,217.945,217.945,0,39,0.599,4.978,4.978,3.612,,365.126,307,5.117,7.35187E+17,7.35171E+17,33042,
1,C23H41N3O7,[M - H]-,C23H40N3O7-,,1,136.893,131.597,5.295,29,0.679,-0.826,2.185,4.414,,470.289,307,5.121,7.35187E+17,7.35171E+17,31708,
1,C30H53N5O6,[M - H]-,C30H52N5O6-,,1,47.582,45.022,2.56,30,0.909,4.231,4.231,4.948,,578.395,307,5.121,7.35187E+17,7.35171E+17,32507,
1,C14H20O4,[M - H]-,C14H19O4-,,1,210.573,207.956,2.617,50,0.973,4.029,4.029,4.728,,251.13,307,5.121,7.35187E+17,7.35171E+17,32529,
1,C34H36N4O8,[M - H]-,C34H35N4O8-,,0.97,105.463,105.463,0,46,0.924,3.711,3.711,3.671,,627.248,307,5.122,7.35187E+17,7.35171E+17,32475,
1,C35H43ClN4O10,[M - H]-,C35H42ClN4O10-,,0.527,59.886,52.416,7.47,33,0.871,3.009,3.403,4.213,,713.263,307,5.122,7.35187E+17,7.35171E+17,32499,
1,C27H44N6O11S,[M - H]-,C27H43N6O11S-,,1,94.29,91.839,2.451,47,0.953,3.71,3.71,5.004,,659.275,307,5.122,7.35187E+17,7.35171E+17,33050,
1,C35H42N4O10,[M - H]-,C35H41N4O10-,,1,144.208,136.138,8.07,54,0.984,4.161,4.161,4.168,,677.286,307,5.122,7.35187E+17,7.35171E+17,33053,
1,C25H32O11,[M - H]-,C25H31O11-,,0.938,172.11,171.941,0.169,39,0.704,5.189,5.189,4.859,,507.19,307,5.123,7.35187E+17,7.35171E+17,31527,
1,C15H26O7,[M - H]-,C15H25O7-,,1,132.731,129.616,3.115,37,0.801,5.187,5.187,4.109,,317.162,307,5.124,7.35187E+17,7.35171E+17,32458,
1,C20H24O7,[M - H]-,C20H23O7-,,1,142.056,142.056,0,29,0.394,4.939,4.939,3.154,,375.146,307,5.125,7.35187E+17,7.35171E+17,32069,
1,C16H20O6,[M - H]-,C16H19O6-,,1,181.312,179.539,1.773,41,0.402,5.124,5.124,4.292,,307.12,307,5.125,7.35187E+17,7.35171E+17,32511,
1,C22H31ClN2O5,[M - H]-,C22H30ClN2O5-,,0.732,190.042,190.042,0,48,0.752,4.434,4.434,-3.759,,437.183,308,5.125,7.35187E+17,7.35171E+17,32412,
1,C19H36N2O6,[M - H]-,C19H35N2O6-,,1,70.797,70.797,0,30,0.717,3.884,3.884,3.769,,387.252,308,5.126,7.35187E+17,7.35171E+17,32536,
1,C40H40N2O8,[M - H]-,C40H39N2O8-,,0.567,117.759,117.759,0,46,0.948,2.648,3.148,-2.029,,675.27,308,5.13,7.35187E+17,7.35171E+17,32540,
1,C8H5Br2NOS,[M - H]-,C8H4Br2NOS-,,0.694,11.457,11.457,0,2,0.678,4.622,4.622,4.463,,319.84,308,5.131,7.35187E+17,7.35171E+17,32547,
1,C24H31ClN2O6,[M - H]-,C24H30ClN2O6-,,0.492,120.815,120.815,0,46,0.757,5.047,5.047,-2.594,,477.179,308,5.134,7.35187E+17,7.35171E+17,32264,
1,C31H55N5O9,[M - H]-,C31H54N5O9-,,0.988,45.392,37.828,7.565,21,0.903,4.524,4.524,4.853,,640.396,308,5.135,7.35187E+17,7.35171E+17,31678,
1,C33H53N5O9,[M - H]-,C33H52N5O9-,,0.987,28.467,28.467,0,18,0.828,1.51,3.525,1.492,,662.378,308,5.135,7.35187E+17,7.35171E+17,32566,
1,C16H22O5,[M - H]-,C16H21O5-,,1,226.064,222.962,3.102,54,0.971,5.022,5.022,4.239,,293.141,308,5.138,7.35187E+17,7.35171E+17,32549,
1,C41H71BN6O5S,[M - H]-,C41H70BN6O5S-,,0.886,55.775,55.775,0,18,0.901,2.545,2.979,2.1,,768.528,308,5.138,7.35187E+17,7.35171E+17,32700,
1,C16H30N2O4,[M - H]-,C16H29N2O4-,,1,50.445,45.667,4.778,27,0.935,4.721,4.721,5.041,,313.215,308,5.138,7.35187E+17,7.35171E+17,33360,
1,C14H18O3,[M - H]-,C14H17O3-,,1,131.504,128.373,3.131,42,0.976,3.565,3.565,3.826,,233.119,308,5.139,7.35187E+17,7.35171E+17,32556,
1,C18H32N2O5,[M - H]-,C18H31N2O5-,,1,89.514,87.317,2.197,51,0.884,4.129,4.129,2.574,,355.225,308,5.139,7.35187E+17,7.35171E+17,32622,
1,C7H7BrOS,[M - H]-,C7H6BrOS-,,0.454,13.039,13.039,0,5,0.069,3.84,3.84,4.142,,216.934,308,5.14,7.35187E+17,7.35171E+17,32714,
1,C31H57ClN6O7,[M - H]-,C31H56ClN6O7-,,1,82.505,82.505,0,23,0.722,3.949,3.949,4.869,,659.394,308,5.141,7.35187E+17,7.35171E+17,32690,
1,C47H69NO7,[M - H]-,C47H68NO7-,,0.678,1.905,1.905,0,0,0,-1.133,1.133,-1.539,,758.499,308,5.141,7.35187E+17,7.35171E+17,32680,
1,C22H30O8,[M - H]-,C22H29O8-,,0.143,164.475,164.475,0,33,0.528,4.695,4.695,4.389,,421.189,309,5.142,7.35187E+17,7.35171E+17,32695,
1,C12H22O5,[M - H]-,C12H21O5-,,1,135.9,132.841,3.059,30,0.95,3.873,3.873,4.172,,245.14,309,5.144,7.35187E+17,7.35171E+17,32662,
1,C29H42O7,[M - H]-,C29H41O7-,,0.852,124.361,124.361,0,26,0.328,5.139,5.139,2.719,,501.287,309,5.144,7.35187E+17,7.35171E+17,32646,
1,C25H43N3O9,[M - H]-,C25H42N3O9-,,1,55.292,49.766,5.525,17,0.96,4.731,4.731,4.782,,528.295,309,5.144,7.35187E+17,7.35171E+17,32711,
1,C18H27BCl2FNO5,[M - H]-,C18H26BCl2FNO5-,,0.512,255.46,255.46,0,49,0.685,4.437,4.437,1.213,,435.131,309,5.144,7.35187E+17,7.35171E+17,32944,
1,C8H18O5S,[M - H]-,C8H17O5S-,,0.998,13.889,11.293,2.596,5,0.424,4.143,4.143,4.006,,225.081,309,5.147,7.35187E+17,7.35171E+17,32672,
1,C19H20ClN3O6,[M - H]-,C19H19ClN3O6-,,1,136.476,136.476,0,46,0.895,3.63,3.759,-2.991,,420.096,309,5.147,7.35187E+17,7.35171E+17,32801,
1,C7H7BrO3S,[M - H]-,C7H6BrO3S-,,1,51.861,51.861,0,12,0.618,4.239,4.239,4.175,,248.924,309,5.147,7.35187E+17,7.35171E+17,33968,
1,C7H5BrO3,[M - H]-,C7H4BrO3-,,1,48.736,48.736,0,9,0.663,3.888,3.888,3.863,,214.936,309,5.148,7.35187E+17,7.35171E+17,32716,
1,C24H23FN4O3S,[M - H]-,C24H22FN4O3S-,,0.166,200.955,200.955,0,42,0.616,3.521,3.521,4.658,,465.142,309,5.149,7.35187E+17,7.35171E+17,33300,
1,C12H14O5S,[M - H]-,C12H13O5S-,,0.998,53.412,53.412,0,14,0.921,4.139,4.139,4.504,,269.05,309,5.15,7.35187E+17,7.35171E+17,33499,
1,C31H56N6O7,[M - H]-,C31H55N6O7-,,0.999,79.582,74.486,5.096,31,0.862,4.607,4.607,4.665,,623.417,309,5.15,7.35187E+17,7.35171E+17,32665,
1,C24H26N4O6,[M - H]-,C24H25N4O6-,,0.691,214.042,211.27,2.772,39,0.588,5.092,5.092,0.993,,465.178,309,5.152,7.35187E+17,7.35171E+17,31833,
1,C19H28O8,[M - H]-,C19H27O8-,,0.143,272.463,272.463,0,42,0.694,4.79,4.79,2.867,,383.172,309,5.152,7.35187E+17,7.35171E+17,32004,
1,C22H32O9,[M - H]-,C22H31O9-,,0.141,212.469,212.469,0,48,0.74,4.447,4.447,3.401,,439.199,309,5.152,7.35187E+17,7.35171E+17,32200,
1,C18H26O6,[M - H]-,C18H25O6-,,0.143,213.168,213.168,0,44,0.687,4.54,4.54,4.116,,337.167,309,5.152,7.35187E+17,7.35171E+17,32351,
1,C21H30O8,[M - H]-,C21H29O8-,,1,216.027,216.027,0,39,0.734,4.765,4.765,3.198,,409.188,309,5.152,7.35187E+17,7.35171E+17,32399,
1,C22H32O9,[M - H]-,C22H31O9-,,1,201.21,199.121,2.089,40,0.573,4.329,4.329,3.401,,439.199,309,5.152,7.35187E+17,7.35171E+17,32918,
1,C19H28O8,[M - H]-,C19H27O8-,,1,274.644,271.399,3.244,39,0.649,4.827,4.827,2.919,,383.172,309,5.152,7.35187E+17,7.35171E+17,33295,
1,C17H29NO6,[M - H]-,C17H28NO6-,,1,129.6,126.639,2.961,28,0.703,4.469,4.469,3.386,,342.193,309,5.153,7.35187E+17,7.35171E+17,32220,
1,C38H68O10,[M - H]-,C38H67O10-,,0.484,45.388,45.388,0,16,0.698,-0.251,2.342,1.08,,683.475,309,5.155,7.35187E+17,7.35171E+17,32775,
1,C7H8BrCl3N2O3S,[M - H]-,C7H7BrCl3N2O3S-,,0.979,71.682,71.682,0,19,0.44,2.296,3.091,-0.997,,382.843,309,5.155,7.35187E+17,7.35171E+17,32771,
1,C7H5BrO5,[M - H]-,C7H4BrO5-,,1,80.221,72.594,7.627,12,0.889,4.151,4.151,3.933,,246.926,309,5.155,7.35187E+17,7.35171E+17,32898,
1,C7H5BrO6,[M - H]-,C7H4BrO6-,,1,45.901,45.901,0,11,0.797,4.3,4.3,3.942,,262.921,309,5.155,7.35187E+17,7.35171E+17,32967,
1,C10H16O4,[M - H]-,C10H15O4-,,0.5,42.167,42.167,0,5,0.644,4.77,4.77,4.206,,199.098,309,5.156,7.35187E+17,7.35171E+17,32636,
1,C18H14N2O8,[M - H]-,C18H13N2O8-,,1,56.283,51.568,4.715,15,0.923,4.287,4.287,3.846,,385.069,309,5.156,7.35187E+17,7.35171E+17,32727,
1,C27H52N4O8,[M - H]-,C27H51N4O8-,,1,178.902,177.183,1.719,35,0.689,4.034,4.173,4.133,,559.374,309,5.156,7.35187E+17,7.35171E+17,32713,
1,C19H24O8,[M - H]-,C19H23O8-,,1,205.218,203.499,1.719,53,0.892,1.423,1.784,3.452,,379.141,310,5.159,7.35187E+17,7.35171E+17,32598,
1,C24H30O6S2,[M - H]-,C24H29O6S2-,,0.167,259.726,259.726,0,40,0.622,4.796,4.796,2.674,,477.142,310,5.159,7.35187E+17,7.35171E+17,33101,
1,C24H32O9,[M - H]-,C24H31O9-,,0.143,302.933,302.933,0,47,0.675,4.806,4.806,3.786,,463.199,310,5.159,7.35187E+17,7.35171E+17,32522,
1,C18H26O8,[M - H]-,C18H25O8-,,1,200.826,198.118,2.708,41,0.659,4.644,4.644,3.084,,369.157,310,5.161,7.35187E+17,7.35171E+17,32262,
1,C19H28O7,[M - H]-,C19H27O7-,,0.143,238.223,238.223,0,57,0.941,2.158,2.158,3.032,,367.177,310,5.161,7.35187E+17,7.35171E+17,32362,
1,C23H26O10,[M - H]-,C23H25O10-,,0.143,225.055,225.055,0,41,0.611,4.877,4.877,3.598,,461.147,310,5.161,7.35187E+17,7.35171E+17,31797,
1,C16H24BF2N5O6S,[M - H]-,C16H23BF2N5O6S-,,0.941,144.512,144.512,0,43,0.725,1.382,3.644,-0.274,,461.147,310,5.161,7.35187E+17,7.35171E+17,33152,
1,C32H50N2O5,[M - H]-,C32H49N2O5-,,0.99,35.633,29.587,6.046,22,0.831,4.046,4.046,-2.431,,541.363,310,5.162,7.35187E+17,7.35171E+17,32784,
1,C26H48N4O6,[M - H]-,C26H47N4O6-,,1,23.08,18.124,4.956,26,0.779,3.081,3.33,4.794,,511.353,310,5.162,7.35187E+17,7.35171E+17,32810,
1,C39H58N6O4,[M - H]-,C39H57N6O4-,,0.661,16.466,16.466,0,11,0.216,1.951,3.055,1.651,,673.446,310,5.164,7.35187E+17,7.35171E+17,32787,
1,C30H53N5O7,[M - H]-,C30H52N5O7-,,0.937,63.124,63.124,0,35,0.795,3.718,3.718,4.925,,594.39,310,5.164,7.35187E+17,7.35171E+17,33142,
1,C7H7Br2FO7,[M - H]-,C7H6Br2FO7-,,0.927,77.777,69.562,8.216,17,0.306,1.398,1.856,-0.023,,378.847,310,5.164,7.35187E+17,7.35171E+17,32763,
1,C10H8Br2O4S,[M - H]-,C10H7Br2O4S-,,0.908,109.162,109.162,0,25,0.531,4.411,4.411,3.131,,380.845,310,5.164,7.35187E+17,7.35171E+17,32770,
1,C7H7BrO4S,[M - H]-,C7H6BrO4S-,,1,69.934,69.934,0,15,0.583,3.886,3.886,4.17,,264.919,310,5.164,7.35187E+17,7.35171E+17,32952,
1,C15H17NO11,[M - H]-,C15H16NO11-,,1,47.863,45.499,2.364,19,0.663,0.391,2.133,-1.279,,386.072,310,5.164,7.35187E+17,7.35171E+17,32806,
1,C13H17ClN3O3,[M - H]-,C13H16ClN3O3-,,0.944,97.031,97.031,0,36,0.813,5.061,5.061,3.206,,297.09,310,5.165,7.35187E+17,7.35171E+17,32730,
1,C23H28O12,[M - H]-,C23H27O12-,,0.142,230.864,230.864,0,40,0.611,4.609,4.609,4.1,,495.153,310,5.165,7.35187E+17,7.35171E+17,33078,
1,C33H40N4O8,[M - H]-,C33H39N4O8-,,1,108.747,106.056,2.691,42,0.936,3.724,3.724,4.008,,619.28,310,5.165,7.35187E+17,7.35171E+17,32765,
1,C22H26O9,[M - H]-,C22H25O9-,,1,139.827,138.368,1.459,39,0.629,5.103,5.103,4.188,,433.152,310,5.166,7.35187E+17,7.35171E+17,32603,
1,C20H26O10,[M - H]-,C20H25O10-,,0.164,147.513,147.513,0,37,0.592,4.676,4.676,3.95,,425.147,310,5.166,7.35187E+17,7.35171E+17,33243,
1,C26H30N4O6,[M - H]-,C26H29N4O6-,,0.999,193.354,193.354,0,41,0.691,4.64,4.64,2.416,,493.21,310,5.168,7.35187E+17,7.35171E+17,32677,
1,C19H29N3O4,[M - H]-,C19H28N3O4-,,0.5,86.461,86.461,0,19,0.637,4.331,4.331,3.12,,362.21,310,5.168,7.35187E+17,7.35171E+17,32838,
1,C17H24O8,[M - H]-,C17H23O8-,,0.143,172.952,172.952,0,51,0.908,4.689,4.689,2.784,,355.141,310,5.169,7.35187E+17,7.35171E+17,32245,
1,C18H26O7,[M - H]-,C18H25O7-,,1,207.917,205.329,2.588,54,0.943,5.269,5.269,2.728,,353.162,310,5.169,7.35187E+17,7.35171E+17,32675,
1,C23H30O11,[M - H]-,C23H29O11-,,1,148.528,146.218,2.31,45,0.757,5.022,5.022,3.979,,481.173,310,5.171,7.35187E+17,7.35171E+17,33357,
1,C27H47BN2O3Si2,[M - H]-,C27H46BN2O3Si2-,,1,83.708,83.708,0,35,0.766,0.496,2.116,3.119,,512.32,310,5.175,7.35187E+17,7.35171E+17,32846,
1,C25H44N4O7,[M - H]-,C25H43N4O7-,,1,69.013,63.69,5.323,23,0.897,3.515,3.515,4.902,,511.316,310,5.175,7.35187E+17,7.35171E+17,33635,
1,C16H22O7,[M - H]-,C16H21O7-,,1,176.681,176.681,0,52,0.929,5.167,5.167,4.316,,325.131,311,5.176,7.35187E+17,7.35171E+17,33217,
1,C29H52N4O8,[M - H]-,C29H51N4O8-,,1,72.199,64.474,7.725,28,0.785,3.667,3.667,3.997,,583.374,311,5.176,7.35187E+17,7.35171E+17,32223,
1,C27H51N7O7,[M - H]-,C27H50N7O7-,,1,105.279,105.279,0,33,0.638,2.755,3.05,-1.011,,584.377,311,5.176,7.35187E+17,7.35171E+17,33014,
1,C34H54N2O5,[M - H]-,C34H53N2O5-,,0.873,41.249,37.741,3.507,26,0.699,2.826,3.209,-2.663,,569.394,311,5.179,7.35187E+17,7.35171E+17,32860,
1,C17H22O7,[M - H]-,C17H21O7-,,0.143,164.931,164.931,0,38,0.625,4.701,4.701,4.163,,337.131,311,5.179,7.35187E+17,7.35171E+17,32582,
1,C35H56N2O6,[M - H]-,C35H55N2O6-,,1,97.384,97.384,0,34,0.704,3.979,4.001,-1.503,,599.406,311,5.18,7.35187E+17,7.35171E+17,32903,
1,C17H14O10,[M - H]-,C17H13O10-,,1,53.331,50.325,3.006,15,0.655,3.802,3.802,3.102,,377.053,311,5.18,7.35187E+17,7.35171E+17,32904,
1,C16H20O7Si2,[M - H]-,C16H19O7Si2-,,0.727,125.874,125.874,0,31,0.554,4.822,4.822,1.927,,379.068,311,5.18,7.35187E+17,7.35171E+17,32910,
1,C32H58FN9O6,[M - H]-,C32H57FN9O6-,,0.608,19.916,19.916,0,18,0.74,1.761,2.035,1.374,,682.443,311,5.181,7.35187E+17,7.35171E+17,32989,
1,C33H50N2O6,[M - H]-,C33H49N2O6-,,0.821,77.97,77.97,0,19,0.646,3.672,4.03,-1.916,,569.359,311,5.181,7.35187E+17,7.35171E+17,33374,
1,C19H18N2O4S2,[M - H]-,C19H17N2O4S2-,,0.464,98.016,98.016,0,36,0.744,4.661,4.661,1.664,,401.064,311,5.182,7.35187E+17,7.35171E+17,32970,
1,C24H30O11,[M - H]-,C24H29O11-,,1,207.35,204.854,2.496,44,0.725,5.093,5.093,4.775,,493.174,311,5.183,7.35187E+17,7.35171E+17,33118,
1,C24H34O11,[M - H]-,C24H33O11-,,1,225.966,224.825,1.141,37,0.674,5.447,5.447,4.132,,497.205,311,5.184,7.35187E+17,7.35171E+17,32834,
1,C22H32O10,[M - H]-,C22H31O10-,,0.991,213.895,213.55,0.345,41,0.652,4.85,4.85,3.821,,455.194,311,5.186,7.35187E+17,7.35171E+17,32420,
1,C20H28O7,[M - H]-,C20H27O7-,,1,207.291,206.839,0.453,34,0.601,4.955,4.955,2.883,,379.177,311,5.186,7.35187E+17,7.35171E+17,32947,
1,C9H12N3O3,[M - H]-,C9H11N3O3-,,0.922,53.418,50.331,3.087,13,0.532,0.59,2.231,-0.142,,209.081,311,5.187,7.35187E+17,7.35171E+17,33002,
1,C11H17NO6Se,[M - H]-,C11H16NO6Se-,,0.945,35.614,35.614,0,16,0.97,1.547,1.634,2.568,,332.022,311,5.187,7.35187E+17,7.35171E+17,33016,
1,C9H13BrClNO4,[M - H]-,C9H12BrClNO4-,,0.992,36.749,36.749,0,13,0.679,-5.686,5.686,-1.511,,311.964,311,5.187,7.35187E+17,7.35171E+17,33045,
1,C4H13N5O5,[M - H]-,C4H12N5O5-,,0.999,23.684,23.684,0,5,0.237,-3.033,3.033,-2.342,,210.084,311,5.187,7.35187E+17,7.35171E+17,33046,
1,C17H23N3O5S,[M - H]-,C17H22N3O5S-,,0.29,89.446,89.446,0,35,0.9,4.713,4.713,3.064,,380.13,311,5.188,7.35187E+17,7.35171E+17,32958,
1,C18H23N3O7S,[M - H]-,C18H22N3O7S-,,0.497,82.488,82.488,0,32,0.675,3.676,3.796,3.549,,424.12,311,5.188,7.35187E+17,7.35171E+17,32959,
1,C38H60N4O6,[M - H]-,C38H59N4O6-,,1,72.842,72.842,0,34,0.84,3.78,3.78,-1.018,,667.443,311,5.188,7.35187E+17,7.35171E+17,32962,
1,C36H57N9O7,[M - H]-,C36H56N9O7-,,0.313,36.923,31.041,5.881,22,0.713,3.065,3.177,3.457,,726.433,311,5.188,7.35187E+17,7.35171E+17,34243,
1,C25H27N3O5,[M - H]-,C25H26N3O5-,,0.978,66.739,66.739,0,26,0.965,4.274,4.274,3.917,,448.19,311,5.188,7.35187E+17,7.35171E+17,33006,
1,C26H31N3O6,[M - H]-,C26H30N3O6-,,0.99,69.38,69.38,0,30,0.975,3.955,3.955,3.937,,480.216,311,5.188,7.35187E+17,7.35171E+17,33013,
1,C25H48O15,[M - H]-,C25H47O15-,,1,79.956,74.518,5.438,33,0.881,4.11,4.11,4.454,,587.295,311,5.189,7.35187E+17,7.35171E+17,32975,
1,C26H51FN4O9,[M - H]-,C26H50FN4O9-,,0.535,24.586,21.605,2.981,21,0.813,2.838,2.838,3.095,,581.359,311,5.19,7.35187E+17,7.35171E+17,32142,
1,C22H40N4O4,[M - H]-,C22H39N4O4-,,1,74.683,73.804,0.879,29,0.976,3.87,3.87,3.97,,423.299,311,5.19,7.35187E+17,7.35171E+17,33545,
1,C28H34N4O4S2,[M - H]-,C28H33N4O4S2-,,1,234.055,234.055,0,53,0.84,5.348,5.348,1.209,,553.196,311,5.191,7.35187E+17,7.35171E+17,31950,
1,C17H30N2O4,[M - H]-,C17H29N2O4-,,1,158.766,156.367,2.399,49,0.853,4.468,4.468,4.917,,325.215,312,5.193,7.35187E+17,7.35171E+17,33008,
1,C17H22O8,[M - H]-,C17H21O8-,,0.143,159.985,159.985,0,29,0.448,5.133,5.133,3.508,,353.125,312,5.193,7.35187E+17,7.35171E+17,33688,
1,C10H15F2O,[M - H]-,C10H14F2O-,,0.994,9.686,9.686,0,4,0.169,3.508,3.508,-0.745,,188.102,312,5.194,7.35187E+17,7.35171E+17,33032,
1,C9H16O4,[M - H]-,C9H15O4-,,1,42.476,37.497,4.979,6,0.995,4.064,4.064,3.995,,187.098,312,5.194,7.35187E+17,7.35171E+17,34038,
1,C23H40N2O8,[M - H]-,C23H39N2O8-,,1,171.572,169.125,2.447,38,0.633,4.222,4.222,4.329,,471.273,312,5.197,7.35187E+17,7.35171E+17,33036,
